moviesID,Genre
8020,"Crime, Drama, Thriller"
8021,"Action, Comedy, Crime, Thriller"
8022,"Action, Comedy, Crime, Drama"
8023,"Animation, Adventure, Comedy, Family, Fantasy"
8024,"Animation, Comedy, Fantasy, Romance"
8025,Comedy
8026,"Comedy, Drama, Romance"
8027,"Drama, Romance"
8028,"Action, Biography, Drama, Sport"
8029,"Comedy, Drama, Romance"
8030,"Adventure, Comedy, Crime, Drama, Family"
8031,"Comedy, Music"
8032,"Biography, Drama, History, War"
8033,"Animation, Comedy, Family, Fantasy"
8034,"Action, Drama, Mystery, Thriller"
8035,"Action, Crime, Thriller"
8036,"Comedy, Drama, Romance"
8037,"Crime, Drama"
8038,"Animation, Action, Adventure, Fantasy"
8039,"Action, Crime, Thriller"
8040,"Animation, Action, Drama, Fantasy"
8041,"Drama, Sci-Fi, Thriller"
8042,"Crime, Reality-TV"
8043,"Comedy, Romance"
8044,Comedy
8045,Comedy
8046,"Animation, Adventure, Comedy, Family, Fantasy"
8047,"Animation, Action, Comedy, Fantasy"
8048,Drama
8049,"Drama, Romance"
8050,Comedy
8051,"Animation, Action, Adventure, Fantasy"
8052,"Animation, Action, Adventure, Comedy, Drama, Fantasy, Sci-Fi"
8053,"Animation, Action, Adventure, Comedy, Family"
8054,"Comedy, Romance"
8055,"Action, Drama, Thriller"
8056,"Documentary, Adventure"
8057,"Action, Crime, Thriller"
8058,"Adventure, Comedy, Family, Fantasy, Romance"
8059,"Drama, Family, Sport"
8060,"Documentary, Comedy"
8061,Documentary
8062,"Action, Comedy, Crime, Drama"
8063,Comedy
8064,Comedy
8065,"Animation, Action, Adventure, Drama, Fantasy, Horror"
8066,Comedy
8067,"Action, Adventure, Drama, Sci-Fi"
8068,"Action, Adventure, Drama"
8069,"Action, Adventure, Sci-Fi"
8070,"Horror, Mystery"
8071,"Action, Comedy, Crime, Drama, Mystery, Thriller"
8072,"Action, Comedy, Crime, Thriller"
8073,"Action, Drama, Thriller"
8074,"Action, Crime, Drama, Thriller"
8075,"Action, Drama, Thriller"
8076,"Action, Comedy, Crime"
8077,"Drama, Fantasy, Horror, Mystery, Thriller"
8078,"Action, Crime, Thriller"
8079,"Action, Thriller"
8080,"Crime, Drama, Thriller"
8081,"Action, Horror, Thriller"
8082,"Action, Adventure, Comedy"
8083,"Action, Comedy, Crime, Thriller"
8084,"Comedy, Drama, Musical, Romance"
8085,"Horror, Mystery"
8086,"Adventure, Drama, Horror, Thriller"
8087,Comedy
8088,"Action, Adventure, Comedy"
8089,"Animation, Adventure, Comedy, Family, Fantasy"
8090,"Horror, Mystery, Thriller"
8091,"Animation, Action, Adventure, Family, Fantasy"
8092,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi"
8093,"Action, Horror, Mystery, Sci-Fi, Thriller"
8094,"Documentary, Biography, History, Music"
8095,"Comedy, Drama, Romance"
8096,"Documentary, Short"
8097,"Comedy, Crime"
8098,"Comedy, Crime"
8099,"Crime, Drama, Mystery, Romance, Thriller"
8100,"Comedy, Drama, Romance, Sci-Fi, Thriller"
8101,"Action, Crime, Sci-Fi, Thriller"
8102,"Action, History, Thriller"
8103,"Horror, Thriller"
8104,"Drama, Mystery, Sci-Fi"
8105,"Drama, Mystery, Thriller"
8106,"Drama, Mystery, Thriller"
8107,"Action, Crime, Drama"
8108,"Animation, Adventure, Comedy, Family, Fantasy, Romance"
8109,"Crime, Drama, Horror, Mystery, Thriller"
8110,"Action, Biography, Drama, History, War"
8111,"Action, Drama"
8112,"Action, Adventure, Drama, History"
8113,"Animation, Action, Adventure, Drama, Sci-Fi"
8114,"Action, Sci-Fi"
8115,"Animation, Adventure, Comedy, Family, Fantasy"
8116,"Comedy, Drama, Romance"
8117,"Comedy, Crime, Drama"
8118,"Drama, War"
8119,"Adventure, Drama, History, Thriller, War"
8120,"Comedy, Romance"
8121,"Action, Sci-Fi, Thriller"
8122,"Comedy, Crime"
8123,"Drama, Crime"
8124,"Drama, Mystery, Thriller"
8125,"Comedy, Family, Music"
8126,"Crime, Drama"
8127,"Biography, Drama, Music"
8128,"Action, Drama, Western"
8129,"Comedy, Drama"
8130,"Biography, Drama, History, Romance"
8131,"Adventure, Comedy"
8132,"Drama, War"
8133,"Drama, Romance"
8134,Action
8135,"Comedy, Drama, Romance"
8136,"Action, Crime, Thriller"
8137,"Drama, Mystery, Romance, Thriller"
8138,"Crime, Drama"
8139,"Action, Crime, Thriller"
8140,"Animation, Action, Sci-Fi, Thriller"
8141,"Animation, Action, Adventure, Comedy, Drama, Fantasy, Sci-Fi"
8142,"Drama, Musical, Romance"
8143,"Drama, History"
8144,"Comedy, Drama"
8145,"Comedy, Drama"
8146,"Crime, Drama, Thriller"
8147,"Sci-Fi, Thriller"
8148,"Comedy, Drama, Romance"
8149,"Biography, Drama, Family, Sport"
8150,Comedy
8151,"Biography, Drama, Music"
8152,"Comedy, Drama"
8153,"Action, Sci-Fi, Thriller"
8154,"Romance, Thriller"
8155,Drama
8156,Comedy
8157,"Comedy, Romance"
8158,"Action, Comedy, Crime, Fantasy"
8159,"Comedy, Romance, Sport"
8160,Documentary
8161,"Mystery, Thriller"
8162,Drama
8163,Comedy
8164,"Animation, Comedy, Drama, Family, Music"
8165,"Action, Drama, Thriller"
8166,Comedy
8167,"Biography, Drama"
8168,"Action, Sci-Fi, Thriller"
8169,"Drama, Thriller"
8170,"Drama, Romance"
8171,"Action, Adventure, Fantasy, Horror, Mystery"
8172,Drama
8173,"Comedy, Drama"
8174,"Comedy, Drama, Romance"
8175,"Biography, Drama, History"
8176,"Action, Crime, Thriller"
8177,"Animation, Action, Fantasy, Horror"
8178,"Drama, Family"
8179,"Animation, Action, Comedy, Drama, Sci-Fi"
8180,"Biography, Drama, History, War"
8181,"Adventure, Comedy, Family, Fantasy"
8182,"Action, Biography, Crime, Drama"
8183,"Action, Fantasy, Thriller"
8184,"Action, Adventure, Sci-Fi"
8185,"Comedy, Drama, Musical, Romance"
8186,"Action, Comedy, Romance, Sci-Fi, Animation"
8187,"Action, Adventure, Horror, Thriller"
8188,"Comedy, Drama"
8189,"Action, Adventure, Drama, History, War"
8190,"Action, Crime, Thriller"
8191,"Action, Adventure, Family, Fantasy"
8192,"Crime, Drama"
8193,"Drama, Fantasy, Mystery, Thriller"
8194,"Animation, Action, Drama, Horror, Thriller"
8195,"Drama, Mystery, Thriller"
8196,"Comedy, Horror"
8197,"Animation, Family"
8198,"Action, Adventure, Sci-Fi"
8199,"Biography, Drama"
8200,Drama
8201,Drama
8202,"Drama, Romance"
8203,"Comedy, Drama"
8204,"Comedy, Romance"
8205,"Biography, Drama, Music, War"
8206,"Drama, Fantasy, Horror, Mystery, Thriller"
8207,"Crime, Drama, Mystery, Thriller"
8208,Comedy
8209,"Drama, Music, Romance"
8210,"Comedy, Crime"
8211,"Drama, Mystery, Romance"
8212,"Drama, Mystery, Romance, Thriller"
8213,"Animation, Action, Adventure, Comedy, Drama, Thriller"
8214,"Crime, Drama"
8215,"Animation, Adventure, Comedy, Family, Fantasy"
8216,Comedy
8217,"Crime, Drama"
8218,"Comedy, Drama, Romance"
8219,"Drama, Mystery, Thriller"
8220,"Animation, Adventure, Comedy, Family, Musical"
8221,"Horror, Mystery"
8222,"Animation, Action, Adventure, Fantasy"
8223,"Comedy, Drama, Family"
8224,"Comedy, Sport"
8225,Music
8226,Comedy
8227,"Animation, Action, Comedy, Drama, Fantasy, Horror"
8228,"Drama, Fantasy, Romance"
8229,"Drama, Thriller"
8230,"Action, Comedy, Drama, Western"
8231,"Comedy, Drama"
8232,"Drama, Music, Mystery, Romance"
8233,"Comedy, Romance"
8234,"Biography, Comedy, Drama"
8235,"Comedy, Drama, Music"
8236,"Comedy, Drama"
8237,"Animation, Adventure, Comedy, Family, Fantasy"
8238,"Comedy, Drama"
8239,"Comedy, Drama, Romance"
8240,"Animation, Comedy, Drama, Family, Fantasy, Musical"
8241,"Comedy, Crime, Drama, Thriller"
8242,"Action, Adventure, Drama, History, War"
8243,"Comedy, Drama, Fantasy, Horror, Romance"
8244,"Comedy, Drama, Romance"
8245,"Action, Adventure, Comedy, Crime"
8246,"Comedy, War"
8247,"Action, Crime, Mystery, Thriller"
8248,"Adventure, Comedy, Crime, Music"
8249,"Animation, Adventure, Comedy"
8250,"Comedy, Drama, Romance"
8251,"Comedy, Fantasy, Romance"
8252,"Comedy, Family, Fantasy, War"
8253,"Comedy, Horror"
8254,"Animation, Action, Comedy, Family"
8255,"Comedy, Drama, Romance"
8256,"Comedy, Crime"
8257,"Comedy, Crime, Drama"
8258,"Documentary, Comedy, Reality-TV"
8259,"Biography, Drama"
8260,Comedy
8261,"Adventure, Comedy"
8262,"Action, Adventure, Sci-Fi"
8263,"Biography, Drama, Romance"
8264,"Horror, Mystery, Thriller"
8265,"Animation, Action, Fantasy, Sci-Fi"
8266,"Action, Drama, Sci-Fi, Thriller"
8267,"Comedy, Horror"
8268,"Action, Adventure, Comedy, Family, Sci-Fi"
8269,"Animation, Action, Fantasy"
8270,"Animation, Adventure, Comedy, Family, Fantasy"
8271,"Crime, Horror, Mystery, Thriller"
8272,"Documentary, History"
8273,"Animation, Action, Adventure, Fantasy"
8274,"Action, Sci-Fi"
8275,"Animation, Adventure, Comedy, Family, Musical"
8276,"Horror, Mystery"
8277,"Action, Crime, Thriller"
8278,"Action, Comedy, Crime"
8279,"Documentary, History, War"
8280,"Action, Comedy, Crime"
8281,"Action, Horror, Sci-Fi"
8282,"Drama, Thriller"
8283,"Horror, Mystery, Sci-Fi, Thriller"
8284,"Comedy, Drama, Fantasy, Romance, Sport"
8285,"Action, Adventure, Drama"
8286,"Adventure, Biography, Drama"
8287,"Crime, Drama, Thriller"
8288,"Animation, Adventure, Family, Western"
8289,"Drama, Romance"
8290,"Comedy, Drama"
8291,"Horror, Thriller"
8292,"Crime, Drama, Mystery, Thriller"
8293,"Comedy, Crime, Drama"
8294,"Adventure, Comedy, Family, Romance"
8295,"Action, Fantasy, Thriller"
8296,"Crime, Drama, Thriller"
8297,"Action, Thriller"
8298,"Comedy, Drama"
8299,"Action, Adventure, Drama, Thriller"
8300,"Comedy, Romance"
8301,"Action, Adventure, Comedy"
8302,"Action, Horror, Sci-Fi, Thriller"
8303,"Comedy, Drama, Romance"
8304,"Comedy, Crime, Fantasy, Mystery"
8305,"Crime, Mystery, Thriller"
8306,"Action, Sci-Fi"
8307,"Action, Thriller"
8308,"Animation, Adventure, Comedy, Drama, Family, Musical"
8309,Horror
8310,"Adventure, Comedy, Drama, Family, Sport"
8311,"Drama, Romance"
8312,"Action, Thriller"
8313,"Comedy, Romance"
8314,"Action, Adventure, Sci-Fi, Thriller"
8315,"Adventure, Drama, Horror, Thriller"
8316,"Animation, Family"
8317,"Horror, Mystery, Thriller"
8318,"Crime, Drama, Mystery, Thriller"
8319,"Comedy, Sport"
8320,"Crime, Drama, Thriller"
8321,"Animation, Comedy, Family, Fantasy, Musical, Romance"
8322,"Drama, War"
8323,"Comedy, Fantasy, Romance"
8324,"Action, Adventure, Crime, Thriller"
8325,"Adventure, Comedy, Mystery"
8326,"Comedy, Music"
8327,"Comedy, Romance"
8328,"Action, Adventure, Sci-Fi"
8329,"Action, Crime, Drama, Thriller"
8330,"Comedy, Drama, Romance"
8331,"Biography, Drama"
8332,"Comedy, Drama"
8333,"Action, Thriller"
8334,"Biography, Drama, History, Romance"
8335,"Biography, Drama"
8336,"Crime, Drama, Mystery, Thriller"
8337,"Adventure, Comedy, Crime, Family, Musical, Mystery"
8338,"Comedy, Romance"
8339,"Biography, Drama"
8340,"Action, Crime, Thriller"
8341,"Adventure, Comedy, Drama, Family, Fantasy"
8342,"Action, Sci-Fi"
8343,"Action, Sci-Fi"
8344,"Action, Sci-Fi"
8345,"Crime, Drama, Mystery, Thriller"
8346,"Comedy, Music, Romance"
8347,Comedy
8348,"Animation, Family"
8349,"Crime, Drama, Thriller"
8350,"Action, Drama"
8351,"Crime, Drama, Mystery, Thriller"
8352,"Adventure, Comedy, Family, Fantasy"
8353,Animation
8354,"Sci-Fi, Thriller"
8355,"Comedy, Drama, Romance"
8356,"Comedy, Drama"
8357,"Drama, Horror"
8358,"Comedy, Romance"
8359,"Action, Comedy"
8360,"Action, Adventure, Fantasy, Sci-Fi, Thriller"
8361,"Biography, Drama, History"
8362,"Action, Drama, Family, Sport"
8363,Comedy
8364,Crime
8365,"Drama, Romance"
8366,"Comedy, Drama"
8367,"Adventure, Comedy, Family, Fantasy"
8368,"Animation, Adventure, Comedy, Family, Romance"
8369,"Crime, Drama, Musical"
8370,"Adventure, Comedy, Crime, Drama"
8371,"Comedy, Drama"
8372,"Action, Adventure, Sci-Fi, Thriller"
8373,"Comedy, Romance"
8374,Documentary
8375,"Action, Crime, Thriller"
8376,"Comedy, Fantasy, Romance"
8377,"Biography, Comedy, Crime, Drama, Romance"
8378,"Comedy, Drama, Romance"
8379,"Biography, Drama, History, Sport"
8380,"Crime, Drama, Horror, Mystery, Thriller"
8381,"Action, Drama, Fantasy, Romance"
8382,"Action, Adventure, Sci-Fi, Thriller"
8383,"Adventure, Family, Fantasy"
8384,Comedy
8385,"Comedy, Romance"
8386,"Drama, Romance"
8387,"Action, Comedy, Crime, Thriller"
8388,"Action, Drama, Thriller"
8389,"Comedy, Drama, Romance"
8390,"Action, Adventure, Mystery"
8391,"Animation, Comedy, Family, Fantasy"
8392,"Biography, Drama"
8393,"Action, Comedy"
8394,"Drama, History, Thriller"
8395,"Comedy, Drama"
8396,"Biography, Drama, Music"
8397,"Crime, Drama, Mystery, Thriller"
8398,Drama
8399,"Short, Comedy, Crime, Drama"
8400,"Action, Drama, History, War"
8401,"Biography, Drama, History"
8402,"Drama, Sci-Fi, Thriller"
8403,"Adventure, Comedy, Music"
8404,"Biography, Crime, Drama"
8405,"Action, Comedy, Crime"
8406,"Action, Crime, Drama"
8407,"Drama, Romance"
8408,"Biography, Comedy, Romance"
8409,Comedy
8410,"Musical, Romance"
8411,"Comedy, Romance"
8412,"Crime, Drama, Romance"
8413,"Action, Adventure, Fantasy"
8414,"Comedy, Drama, Family, Fantasy"
8415,"Action, Adventure, Drama, Fantasy"
8416,Drama
8417,"Documentary, Sci-Fi, Short"
8418,Comedy
8419,"Comedy, Romance"
8420,"Action, Comedy, Drama, Family, Romance"
8421,"Documentary, Crime"
8422,"Comedy, Drama"
8423,"Drama, War"
8424,"Animation, Action, Adventure, Comedy, Drama, Fantasy"
8425,"Crime, Drama, Thriller"
8426,"Animation, Action, Adventure, Comedy, Fantasy"
8427,"Comedy, Romance"
8428,"Action, Horror, Sci-Fi"
8429,Horror
8430,"Drama, Romance"
8431,"Animation, Adventure, Comedy, Family, Fantasy, Musical"
8432,"Animation, Adventure, Comedy, Family, Sci-Fi"
8433,"Comedy, Crime, Romance"
8434,"Drama, Romance, Sci-Fi"
8435,"Action, Sci-Fi, Thriller"
8436,Comedy
8437,Drama
8438,"Action, Adventure, Fantasy, Horror, Thriller"
8439,"Action, Comedy, Crime"
8440,"Comedy, Crime"
8441,"Action, Biography, Drama, Thriller, War"
8442,"Drama, Horror, Sci-Fi, Thriller"
8443,"Biography, Drama, Thriller"
8444,"Biography, Comedy, Drama, History"
8445,"Comedy, Romance"
8446,"Animation, Family"
8447,"Crime, Drama, Thriller"
8448,"Crime, Drama"
8449,"Comedy, Romance"
8450,"Action, Horror, Sci-Fi"
8451,"Adventure, Comedy, Family, Musical"
8452,"Action, Crime, Drama, Thriller"
8453,"Crime, Drama"
8454,"Drama, Fantasy, Horror"
8455,"Animation, Comedy, Crime, Family"
8456,"Adventure, Comedy, Drama"
8457,Comedy
8458,"Drama, Thriller"
8459,"Biography, Drama, History, War"
8460,"Animation, Adventure, Family"
8461,"Crime, Drama"
8462,"Drama, Western"
8463,"Drama, Mystery"
8464,"Drama, Mystery, Romance, Thriller"
8465,"Comedy, Drama, Romance"
8466,"Action, Crime, Thriller"
8467,"Action, Drama, Mystery, Sci-Fi, Thriller"
8468,"Drama, Romance"
8469,Comedy
8470,"Animation, Family"
8471,"Crime, Mystery, Thriller"
8472,"Drama, Thriller"
8473,"Biography, Crime, Drama"
8474,"Mystery, Thriller"
8475,"Action, Drama, History, War"
8476,"Action, Adventure, Fantasy"
8477,"Animation, Adventure, Drama, Family, Western"
8478,"Animation, Family"
8479,"Comedy, Family, Fantasy"
8480,"Action, Adventure, Fantasy"
8481,"Comedy, Crime, Drama"
8482,"Drama, History"
8483,"Animation, Drama, Family, Fantasy, Thriller"
8484,"Action, Crime, Thriller"
8485,"Adventure, Drama, Mystery"
8486,"Action, Comedy, Sport"
8487,"Animation, Action, Adventure, Comedy"
8488,"Drama, Sport"
8489,"Drama, Romance"
8490,"Action, Comedy, Crime, Thriller"
8491,"Animation, Action, Adventure, Comedy, Family, Sci-Fi"
8492,Documentary
8493,Comedy
8494,"Drama, Fantasy, Horror, Thriller"
8495,"Drama, Romance"
8496,"Crime, Drama"
8497,"Action, Drama, Thriller, War"
8498,"Comedy, Drama, Family, Music, Romance"
8499,"Comedy, Drama, Romance"
8500,"Drama, Fantasy, Romance"
8501,"Comedy, Romance"
8502,"Adventure, Drama"
8503,"Animation, Drama, Family, Fantasy, Musical, Romance"
8504,"Adventure, Drama, Thriller"
8505,"Animation, Action, Comedy, Crime, Drama, Fantasy, Horror, Mystery, Thriller"
8506,"Comedy, Drama, Romance"
8507,"Comedy, Drama"
8508,"Crime, Drama, Thriller"
8509,"Adventure, Comedy, Drama"
8510,"Comedy, Drama, Romance"
8511,"Action, Crime, Drama, Thriller"
8512,Comedy
8513,"Biography, Drama, Sport"
8514,"Crime, Mystery, Thriller"
8515,"Action, Crime, Drama, Thriller"
8516,"Crime, Drama, Mystery"
8517,"Action, Adventure"
8518,"Comedy, Romance"
8519,"Comedy, Romance"
8520,"Comedy, Romance"
8521,"Drama, Romance"
8522,"Action, Adventure, Fantasy"
8523,"Comedy, Drama, Romance"
8524,"Drama, Sci-Fi"
8525,"Comedy, Family, Fantasy, Romance"
8526,"Drama, Thriller"
8527,"Crime, Drama, Sci-Fi"
8528,"Documentary, Comedy"
8529,"Biography, Drama, History"
8530,"Action, Comedy, Crime"
8531,"Action, Adventure, Romance"
8532,"Animation, Adventure, Comedy, Family, Fantasy"
8533,Comedy
8534,"Comedy, Music, Romance"
8535,"Crime, Drama, Mystery"
8536,"Action, Adventure, Comedy, Family, Fantasy, Thriller"
8537,"Action, Drama, Mystery, Sci-Fi"
8538,"Drama, Romance"
8539,"Animation, Comedy, Talk-Show"
8540,"Action, Adventure, Family, Fantasy"
8541,"Comedy, Drama, Romance"
8542,Comedy
8543,"Comedy, Family, Romance"
8544,"Animation, Comedy, Family, Western"
8545,"Animation, Family"
8546,"Adventure, Comedy, Family"
8547,"Animation, Action, Adventure, Comedy, Crime, Family, Mystery"
8548,Comedy
8549,"Action, Adventure, Drama, Sci-Fi, Thriller"
8550,"Comedy, Drama, Romance"
8551,"Action, Adventure, Sci-Fi"
8552,"Animation, Adventure, Family, Fantasy"
8553,"Drama, Family"
8554,"Biography, Crime, Drama, Thriller"
8555,"Comedy, Drama, Family, Musical"
8556,"Action, Mystery, Thriller"
8557,"Comedy, Crime"
8558,"Comedy, Drama, Romance"
8559,"Action, Comedy, Fantasy, Sci-Fi"
8560,"Comedy, Drama, Romance"
8561,Comedy
8562,"Comedy, Romance"
8563,"Action, Crime, Thriller"
8564,"Action, Adventure, Sci-Fi"
8565,"Documentary, Action, Comedy"
8566,"Action, Sci-Fi"
8567,"Action, Adventure, Fantasy, History, Romance, Thriller"
8568,"Drama, History, Thriller, War"
8569,"Action, Adventure, Fantasy, Horror, Thriller"
8570,"Action, Horror, Thriller"
8571,"Animation, Action, Adventure, Comedy, Drama, Fantasy"
8572,"Adventure, Comedy, Family, Fantasy, Horror, Mystery, Sci-Fi"
8573,Comedy
8574,Comedy
8575,"Documentary, Action, Comedy"
8576,"Documentary, Action, Comedy"
8577,Comedy
8578,"Action, Adventure, Thriller"
8579,"Drama, Music, Romance"
8580,"Comedy, Fantasy, Horror"
8581,"Action, Adventure, Fantasy, Horror, Mystery, Sci-Fi, Thriller"
8582,"Action, Comedy, Fantasy, Sci-Fi"
8583,Comedy
8584,"Drama, Horror, Sci-Fi, Thriller"
8585,"Documentary, Comedy"
8586,"Drama, Romance"
8587,"Animation, Adventure, Comedy, Family, Fantasy"
8588,"Comedy, Drama"
8589,"Action, Crime, Drama, Thriller"
8590,"Action, Adventure, Drama, Fantasy, History"
8591,"Comedy, Drama, Romance"
8592,"Action, Comedy, Sci-Fi"
8593,"Fantasy, Horror, Mystery, Thriller"
8594,"Action, Thriller"
8595,"Action, Adventure, Sci-Fi, Thriller"
8596,"Drama, Romance"
8597,"Drama, Mystery, Sci-Fi, Thriller"
8598,"Action, Drama, Thriller"
8599,"Adventure, Drama, Romance, Thriller"
8600,"Action, Comedy"
8601,"Comedy, Romance"
8602,"Action, Drama, Mystery, Sci-Fi"
8603,"Fantasy, Mystery, Romance, Sci-Fi, Thriller"
8604,"Drama, Fantasy, Horror, Mystery, Thriller"
8605,"Action, Crime, Thriller"
8606,Comedy
8607,"Adventure, Family, Fantasy, Romance"
8608,"Action, Adventure, Sci-Fi"
8609,"Crime, Thriller"
8610,"Animation, Adventure, Comedy, Family, Fantasy"
8611,"Action, Drama, Thriller"
8612,"Drama, Thriller"
8613,"Comedy, Drama"
8614,"Drama, War"
8615,"Action, Adventure, Sci-Fi, Thriller"
8616,"Drama, Romance"
8617,"Horror, Mystery"
8618,Comedy
8619,"Animation, Adventure, Comedy, Family, Sci-Fi"
8620,"Animation, Adventure, Comedy, Family, Western"
8621,"Drama, Mystery, Sci-Fi, Thriller"
8622,"Action, Adventure, Sci-Fi, Thriller"
8623,"Comedy, Family"
8624,"Action, Mystery, Sci-Fi, Thriller"
8625,"Comedy, Drama, Romance"
8626,"Horror, Mystery, Thriller"
8627,"Animation, Adventure, Comedy, Family, Fantasy, Mystery"
8628,Drama
8629,"Horror, Mystery, Thriller"
8630,Comedy
8631,"Biography, Drama, Romance"
8632,Comedy
8633,Comedy
8634,"Action, Adventure, Sci-Fi, Thriller"
8635,"Action, Crime, Thriller"
8636,"Adventure, Drama, Horror, Mystery, Sci-Fi, Thriller"
8637,"Comedy, Romance"
8638,"Comedy, Music, Romance"
8639,"Comedy, Family, Fantasy"
8640,"Drama, Musical, Romance"
8641,"Action, Crime, Mystery, Sci-Fi, Thriller"
8642,"Comedy, Crime, Drama"
8643,"Animation, Action, Comedy, Family, Sci-Fi"
8644,"Animation, Adventure, Comedy, Family"
8645,"Comedy, Romance"
8646,"Comedy, Family, Sport"
8647,"Biography, Drama, Music, Romance"
8648,"Biography, Drama, History"
8649,"Drama, History, Musical, Romance, War"
8650,"Comedy, Drama, Romance"
8651,Drama
8652,"Documentary, Music"
8653,"Comedy, Romance"
8654,"Action, Adventure, Sci-Fi, Thriller"
8655,"Documentary, Music"
8656,"Action, Adventure, Thriller"
8657,"Comedy, Drama, Family, Fantasy"
8658,"Comedy, Romance"
8659,"Drama, Fantasy, Horror, Mystery, Thriller"
8660,"Action, Crime, Thriller"
8661,"Crime, Drama, Mystery, Thriller"
8662,Comedy
8663,"Mystery, Thriller"
8664,"Adventure, Biography, Drama"
8665,"Action, Adventure, Sci-Fi"
8666,Comedy
8667,"Action, Adventure, Drama, History, War"
8668,"Action, Adventure, Drama, History"
8669,"Comedy, Romance"
8670,"Fantasy, Horror, Mystery"
8671,"Comedy, Drama, Romance"
8672,"Action, Adventure, Fantasy"
8673,"Comedy, Drama, Fantasy, Romance"
8674,"Action, Adventure, Drama, History, War"
8675,"Biography, Drama"
8676,"Drama, Horror, Mystery, Thriller"
8677,"Comedy, Drama, Fantasy, Romance"
8678,"Comedy, Sport"
8679,"Action, Sci-Fi"
8680,"Animation, Adventure, Comedy, Family, Fantasy"
8681,"Drama, Family, Fantasy, Mystery"
8682,Drama
8683,"Animation, Adventure, Comedy, Family, Fantasy"
8684,"Action, Adventure, Sci-Fi"
8685,"Drama, Fantasy, Sci-Fi, Thriller"
8686,"Crime, Drama, Mystery, Thriller"
8687,"Drama, Western"
8688,"Comedy, Drama, Romance"
8689,"Comedy, Sport"
8690,"Comedy, Drama, Romance"
8691,
8692,"Action, Adventure, Mystery, Thriller"
8693,Comedy
8694,"Action, Adventure, Sci-Fi, Thriller"
8695,"Action, Adventure, Drama"
8696,"Action, Drama, Sci-Fi, Sport"
8697,"Comedy, Drama, Music, Musical"
8698,"Action, Adventure, Thriller"
8699,Comedy
8700,"Action, Drama, Thriller, War"
8701,"Comedy, Fantasy"
8702,"Crime, Drama, Thriller"
8703,"Action, Comedy, Mystery, Thriller"
8704,"Biography, Drama, Sport"
8705,"Crime, Drama, Mystery, Thriller"
8706,"Crime, Drama"
8707,Comedy
8708,"Horror, Mystery, Thriller"
8709,"Animation, Action, Adventure, Comedy, Family"
8710,"Action, Adventure, Sci-Fi"
8711,"Comedy, Drama, Music, Romance"
8712,"Adventure, Comedy, Drama"
8713,"Comedy, Drama, Romance"
8714,"Drama, Romance"
8715,"Animation, Comedy"
8716,"Action, Adventure, Fantasy, Sci-Fi"
8717,"Adventure, Comedy, Family, Fantasy"
8718,"Drama, Thriller"
8719,"Comedy, Drama, Romance"
8720,"Horror, Sci-Fi, Thriller"
8721,"Crime, Drama, Thriller"
8722,"Action, Mystery, Thriller"
8723,"Comedy, Drama, Romance"
8724,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi"
8725,"Crime, Drama"
8726,"Action, Biography, Drama, Romance"
8727,"Crime, Drama, Mystery, Thriller"
8728,"Comedy, Family, Sci-Fi"
8729,"Biography, Crime, Drama, Music"
8730,"Action, Drama, Romance, Sci-Fi, Thriller"
8731,"Biography, Drama, History, Romance"
8732,"Comedy, Romance"
8733,"Action, Horror"
8734,"Action, Adventure, Sci-Fi"
8735,"Biography, Drama, History, Sport"
8736,"Comedy, Drama, Romance"
8737,"Animation, Action, Adventure, Family, Fantasy"
8738,"Animation, Comedy, Crime, Family, Fantasy"
8739,"Action, Adventure, Sci-Fi, Thriller"
8740,"Drama, History, Thriller"
8741,"Action, Adventure, Drama, Family, Fantasy, Thriller"
8742,"Biography, Drama, Music"
8743,Western
8744,"Action, Sci-Fi, Thriller, Western"
8745,"Biography, Drama, Sport"
8746,"Crime, Drama, Thriller"
8747,"Comedy, Romance"
8748,"Drama, Fantasy, Romance"
8749,"Action, Adventure, Fantasy, Thriller"
8750,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi"
8751,"Biography, Crime, Drama"
8752,Horror
8753,"Action, Horror, Sci-Fi, Thriller"
8754,"Documentary, Action, Comedy"
8755,"Comedy, Crime, Drama, Mystery"
8756,"Adventure, Comedy, Drama, Fantasy, Romance"
8757,"Comedy, Romance"
8758,"Crime, Drama, Mystery, Thriller"
8759,"Biography, Drama, Family, Romance"
8760,"Action, Crime, Drama, Mystery, Thriller"
8761,Drama
8762,Comedy
8763,"Comedy, Drama"
8764,Comedy
8765,"Animation, Adventure, Comedy, Drama, Family"
8766,"Action, Adventure, Thriller"
8767,"Adventure, Comedy, Family"
8768,"Animation, Adventure, Comedy, Family"
8769,"Adventure, Comedy, Sci-Fi"
8770,"Drama, Fantasy, Thriller"
8771,"Action, Adventure, Sci-Fi, Thriller"
8772,"Animation, Action, Adventure, Comedy, Family, Fantasy, Mystery"
8773,"Action, Crime, Drama, Mystery, Thriller"
8774,"Action, Mystery, Thriller"
8775,"Action, Mystery, Thriller"
8776,"Animation, Family, Fantasy"
8777,"Animation, Action, Adventure, Comedy, Family, Fantasy"
8778,"Action, Mystery, Thriller"
8779,"Adventure, Drama, War"
8780,"Drama, Horror, Mystery, Thriller"
